loss: No train | epoch: 1/20000 | score: 51 | time left: 23:49:02 | avg_q: 0.0182 | epsilon: 1.0 | reward: -89 | avg time per epoch: 0:00:04 | time elapsed: 0:00:04 | 
loss: 1.3449 | epoch: 11932/20000 | score: 175 | time left: 1 day, 13:07:15 | avg_q: 27.7409 | epsilon: 0.05 | reward: -8 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 6:53:32 | 
loss: 5.4782 | epoch: 11933/20000 | score: 244 | time left: 1 day, 13:07:04 | avg_q: 29.7579 | epsilon: 0.05 | reward: 27 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 6:53:57 | 
loss: 0.7378 | epoch: 11934/20000 | score: 259 | time left: 1 day, 13:06:54 | avg_q: 29.0772 | epsilon: 0.05 | reward: 30 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 6:54:23 | 
loss: 0.7688 | epoch: 11935/20000 | score: 240 | time left: 1 day, 13:06:42 | avg_q: 29.7399 | epsilon: 0.05 | reward: 22 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 6:54:47 | 
loss: 1.3574 | epoch: 11936/20000 | score: 168 | time left: 1 day, 13:06:26 | avg_q: 29.0521 | epsilon: 0.05 | reward: -13 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 6:55:05 | 
loss: 0.6130 | epoch: 11937/20000 | score: 60 | time left: 1 day, 13:06:04 | avg_q: 29.4175 | epsilon: 0.05 | reward: -70 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 6:55:12 | 
loss: 0.8751 | epoch: 11938/20000 | score: 333 | time left: 1 day, 13:05:58 | avg_q: 29.1395 | epsilon: 0.05 | reward: 72 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 6:55:45 | 
loss: 1.0734 | epoch: 11939/20000 | score: 249 | time left: 1 day, 13:05:47 | avg_q: 31.4021 | epsilon: 0.05 | reward: 29 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 6:56:10 | 
loss: 2.2174 | epoch: 11940/20000 | score: 237 | time left: 1 day, 13:05:35 | avg_q: 28.8498 | epsilon: 0.05 | reward: 24 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 6:56:34 | 
loss: 2.0851 | epoch: 11941/20000 | score: 376 | time left: 1 day, 13:05:32 | avg_q: 29.3597 | epsilon: 0.05 | reward: 77 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 6:57:09 | 
loss: 1.0147 | epoch: 11942/20000 | score: 82 | time left: 1 day, 13:05:10 | avg_q: 27.8218 | epsilon: 0.05 | reward: -60 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 6:57:19 | 
loss: 1.1810 | epoch: 11943/20000 | score: 97 | time left: 1 day, 13:04:50 | avg_q: 30.6198 | epsilon: 0.05 | reward: -47 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 6:57:29 | 
loss: 4.0441 | epoch: 11944/20000 | score: 311 | time left: 1 day, 13:04:43 | avg_q: 27.9110 | epsilon: 0.05 | reward: 62 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 6:58:00 | 
loss: 2.5652 | epoch: 11945/20000 | score: 369 | time left: 1 day, 13:04:39 | avg_q: 30.4540 | epsilon: 0.05 | reward: 88 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 6:58:35 | 
loss: 3.1512 | epoch: 11946/20000 | score: 61 | time left: 1 day, 13:04:16 | avg_q: 28.5738 | epsilon: 0.05 | reward: -71 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 6:58:42 | 
loss: 2.1559 | epoch: 11947/20000 | score: 312 | time left: 1 day, 13:04:08 | avg_q: 29.2266 | epsilon: 0.05 | reward: 64 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 6:59:13 | 
loss: 0.6516 | epoch: 11948/20000 | score: 347 | time left: 1 day, 13:04:03 | avg_q: 29.3551 | epsilon: 0.05 | reward: 77 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 6:59:46 | 
loss: 1.7248 | epoch: 11949/20000 | score: 278 | time left: 1 day, 13:03:54 | avg_q: 29.8064 | epsilon: 0.05 | reward: 45 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:00:13 | 
loss: 1.2973 | epoch: 11950/20000 | score: 448 | time left: 1 day, 13:03:54 | avg_q: 29.5411 | epsilon: 0.05 | reward: 117 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:00:55 | 
loss: 4.4615 | epoch: 11951/20000 | score: 152 | time left: 1 day, 13:03:37 | avg_q: 30.9566 | epsilon: 0.05 | reward: -22 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:01:11 | 
loss: 1.5421 | epoch: 11952/20000 | score: 483 | time left: 1 day, 13:03:40 | avg_q: 30.4976 | epsilon: 0.05 | reward: 139 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:01:56 | 
loss: 1.0352 | epoch: 11953/20000 | score: 328 | time left: 1 day, 13:03:33 | avg_q: 30.8214 | epsilon: 0.05 | reward: 68 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:02:27 | 
loss: 1.5108 | epoch: 11954/20000 | score: 303 | time left: 1 day, 13:03:25 | avg_q: 30.9655 | epsilon: 0.05 | reward: 55 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:02:57 | 
loss: 4.7999 | epoch: 11955/20000 | score: 54 | time left: 1 day, 13:03:02 | avg_q: 30.7502 | epsilon: 0.05 | reward: -74 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:03:03 | 
loss: 0.7103 | epoch: 11956/20000 | score: 339 | time left: 1 day, 13:02:56 | avg_q: 30.6630 | epsilon: 0.05 | reward: 74 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:03:36 | 
loss: 3.2638 | epoch: 11957/20000 | score: 317 | time left: 1 day, 13:02:49 | avg_q: 30.9023 | epsilon: 0.05 | reward: 61 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:04:07 | 
loss: 0.7158 | epoch: 11958/20000 | score: 345 | time left: 1 day, 13:02:44 | avg_q: 31.0539 | epsilon: 0.05 | reward: 78 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:04:40 | 
loss: 1.5574 | epoch: 11959/20000 | score: 225 | time left: 1 day, 13:02:32 | avg_q: 31.7240 | epsilon: 0.05 | reward: 19 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:05:03 | 
loss: 5.2131 | epoch: 11960/20000 | score: 42 | time left: 1 day, 13:02:07 | avg_q: 28.6240 | epsilon: 0.05 | reward: -83 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:05:08 | 
loss: 3.7765 | epoch: 11961/20000 | score: 204 | time left: 1 day, 13:01:54 | avg_q: 30.0129 | epsilon: 0.05 | reward: 0 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:05:29 | 
loss: 1.1704 | epoch: 11962/20000 | score: 42 | time left: 1 day, 13:01:29 | avg_q: 26.9093 | epsilon: 0.05 | reward: -84 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:05:34 | 
loss: 3.3088 | epoch: 11963/20000 | score: 487 | time left: 1 day, 13:01:32 | avg_q: 28.8623 | epsilon: 0.05 | reward: 131 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:06:19 | 
loss: 0.5922 | epoch: 11964/20000 | score: 134 | time left: 1 day, 13:01:15 | avg_q: 29.2203 | epsilon: 0.05 | reward: -33 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:06:35 | 
loss: 1.8888 | epoch: 11965/20000 | score: 367 | time left: 1 day, 13:01:10 | avg_q: 28.7377 | epsilon: 0.05 | reward: 83 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:07:10 | 
loss: 1.8001 | epoch: 11966/20000 | score: 293 | time left: 1 day, 13:01:02 | avg_q: 29.8243 | epsilon: 0.05 | reward: 39 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:07:39 | 
loss: 0.7349 | epoch: 11967/20000 | score: 57 | time left: 1 day, 13:00:39 | avg_q: 27.9492 | epsilon: 0.05 | reward: -71 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:07:46 | 
loss: 1.4218 | epoch: 11968/20000 | score: 290 | time left: 1 day, 13:00:30 | avg_q: 30.7778 | epsilon: 0.05 | reward: 48 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:08:14 | 
loss: 1.7927 | epoch: 11969/20000 | score: 439 | time left: 1 day, 13:00:30 | avg_q: 28.7054 | epsilon: 0.05 | reward: 118 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:08:55 | 
loss: 1.2743 | epoch: 11970/20000 | score: 101 | time left: 1 day, 13:00:10 | avg_q: 30.9076 | epsilon: 0.05 | reward: -48 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:09:06 | 
loss: 0.8800 | epoch: 11971/20000 | score: 97 | time left: 1 day, 12:59:49 | avg_q: 31.3617 | epsilon: 0.05 | reward: -48 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:09:17 | 
loss: 1.6249 | epoch: 11972/20000 | score: 392 | time left: 1 day, 12:59:47 | avg_q: 30.3692 | epsilon: 0.05 | reward: 101 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:09:54 | 
loss: 4.5558 | epoch: 11973/20000 | score: 464 | time left: 1 day, 12:59:48 | avg_q: 31.0535 | epsilon: 0.05 | reward: 133 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:10:37 | 
loss: 0.8509 | epoch: 11974/20000 | score: 194 | time left: 1 day, 12:59:33 | avg_q: 30.2334 | epsilon: 0.05 | reward: 1 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:10:57 | 
loss: 1.8589 | epoch: 11975/20000 | score: 42 | time left: 1 day, 12:59:09 | avg_q: 31.8080 | epsilon: 0.05 | reward: -83 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:11:02 | 
loss: 1.1465 | epoch: 11976/20000 | score: 445 | time left: 1 day, 12:59:09 | avg_q: 30.4106 | epsilon: 0.05 | reward: 119 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:11:43 | 
loss: 2.8663 | epoch: 11977/20000 | score: 269 | time left: 1 day, 12:58:59 | avg_q: 32.3360 | epsilon: 0.05 | reward: 38 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:12:10 | 
loss: 2.1252 | epoch: 11978/20000 | score: 77 | time left: 1 day, 12:58:37 | avg_q: 30.3886 | epsilon: 0.05 | reward: -62 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:12:19 | 
loss: 1.8813 | epoch: 11979/20000 | score: 68 | time left: 1 day, 12:58:15 | avg_q: 32.2437 | epsilon: 0.05 | reward: -67 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:12:26 | 
loss: 1.5410 | epoch: 11980/20000 | score: 42 | time left: 1 day, 12:57:50 | avg_q: 30.6929 | epsilon: 0.05 | reward: -84 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:12:31 | 
loss: 0.9103 | epoch: 11981/20000 | score: 415 | time left: 1 day, 12:57:49 | avg_q: 31.4001 | epsilon: 0.05 | reward: 108 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:13:10 | 
loss: 0.5586 | epoch: 11982/20000 | score: 113 | time left: 1 day, 12:57:29 | avg_q: 30.9858 | epsilon: 0.05 | reward: -46 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:13:23 | 
loss: 0.6080 | epoch: 11983/20000 | score: 210 | time left: 1 day, 12:57:16 | avg_q: 32.2003 | epsilon: 0.05 | reward: 13 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:13:44 | 
loss: 1.4597 | epoch: 11984/20000 | score: 73 | time left: 1 day, 12:56:54 | avg_q: 30.3039 | epsilon: 0.05 | reward: -65 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:13:52 | 
loss: 1.2487 | epoch: 11985/20000 | score: 310 | time left: 1 day, 12:56:46 | avg_q: 32.3722 | epsilon: 0.05 | reward: 59 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:14:23 | 
loss: 1.4073 | epoch: 11986/20000 | score: 227 | time left: 1 day, 12:56:34 | avg_q: 30.4671 | epsilon: 0.05 | reward: 19 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:14:46 | 
loss: 2.8598 | epoch: 11987/20000 | score: 511 | time left: 1 day, 12:56:38 | avg_q: 32.4131 | epsilon: 0.05 | reward: 148 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:15:32 | 
loss: 2.8588 | epoch: 11988/20000 | score: 94 | time left: 1 day, 12:56:17 | avg_q: 29.4685 | epsilon: 0.05 | reward: -50 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:15:43 | 
loss: 1.9004 | epoch: 11989/20000 | score: 166 | time left: 1 day, 12:56:01 | avg_q: 31.7576 | epsilon: 0.05 | reward: -13 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:16:00 | 
loss: 1.2289 | epoch: 11990/20000 | score: 119 | time left: 1 day, 12:55:42 | avg_q: 31.3240 | epsilon: 0.05 | reward: -37 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:16:13 | 
loss: 1.6293 | epoch: 11991/20000 | score: 378 | time left: 1 day, 12:55:38 | avg_q: 31.9841 | epsilon: 0.05 | reward: 98 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:16:49 | 
loss: 0.9161 | epoch: 11992/20000 | score: 115 | time left: 1 day, 12:55:19 | avg_q: 31.6722 | epsilon: 0.05 | reward: -38 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:17:01 | 
loss: 1.2220 | epoch: 11993/20000 | score: 306 | time left: 1 day, 12:55:11 | avg_q: 31.9208 | epsilon: 0.05 | reward: 58 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:17:31 | 
loss: 3.3535 | epoch: 11994/20000 | score: 72 | time left: 1 day, 12:54:49 | avg_q: 30.5343 | epsilon: 0.05 | reward: -62 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:17:40 | 
loss: 1.4729 | epoch: 11995/20000 | score: 350 | time left: 1 day, 12:54:44 | avg_q: 32.5351 | epsilon: 0.05 | reward: 78 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:18:13 | 
loss: 1.3939 | epoch: 11996/20000 | score: 60 | time left: 1 day, 12:54:20 | avg_q: 31.4065 | epsilon: 0.05 | reward: -70 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:18:20 | 
loss: 3.3711 | epoch: 11997/20000 | score: 168 | time left: 1 day, 12:54:04 | avg_q: 31.3620 | epsilon: 0.05 | reward: -10 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:18:38 | 
loss: 0.7085 | epoch: 11998/20000 | score: 163 | time left: 1 day, 12:53:48 | avg_q: 31.1129 | epsilon: 0.05 | reward: -16 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:18:55 | 
loss: 0.9163 | epoch: 11999/20000 | score: 146 | time left: 1 day, 12:53:31 | avg_q: 32.0976 | epsilon: 0.05 | reward: -24 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:19:10 | 
loss: 9.0304 | epoch: 12000/20000 | score: 395 | time left: 1 day, 12:53:28 | avg_q: 29.1636 | epsilon: 0.05 | reward: 100 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:19:48 | 
loss: 0.7738 | epoch: 12001/20000 | score: 184 | time left: 1 day, 12:53:13 | avg_q: 29.6376 | epsilon: 0.05 | reward: -2 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:20:07 | 
loss: 4.3053 | epoch: 12002/20000 | score: 190 | time left: 1 day, 12:52:59 | avg_q: 29.3756 | epsilon: 0.05 | reward: -1 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:20:26 | 
loss: 2.4007 | epoch: 12003/20000 | score: 519 | time left: 1 day, 12:53:02 | avg_q: 29.6723 | epsilon: 0.05 | reward: 149 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:21:13 | 
loss: 1.4208 | epoch: 12004/20000 | score: 453 | time left: 1 day, 12:53:03 | avg_q: 29.0246 | epsilon: 0.05 | reward: 125 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:21:55 | 
loss: 3.7110 | epoch: 12005/20000 | score: 92 | time left: 1 day, 12:52:42 | avg_q: 30.2476 | epsilon: 0.05 | reward: -50 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:22:06 | 
loss: 1.3103 | epoch: 12006/20000 | score: 352 | time left: 1 day, 12:52:37 | avg_q: 28.6331 | epsilon: 0.05 | reward: 82 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:22:39 | 
loss: 1.6102 | epoch: 12007/20000 | score: 441 | time left: 1 day, 12:52:36 | avg_q: 31.7077 | epsilon: 0.05 | reward: 117 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:23:21 | 
loss: 3.2958 | epoch: 12008/20000 | score: 461 | time left: 1 day, 12:52:37 | avg_q: 28.2688 | epsilon: 0.05 | reward: 126 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:24:03 | 
loss: 5.7185 | epoch: 12009/20000 | score: 398 | time left: 1 day, 12:52:35 | avg_q: 30.6134 | epsilon: 0.05 | reward: 97 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:24:41 | 
loss: 1.4129 | epoch: 12010/20000 | score: 97 | time left: 1 day, 12:52:14 | avg_q: 29.2254 | epsilon: 0.05 | reward: -51 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:24:52 | 
loss: 0.8384 | epoch: 12011/20000 | score: 101 | time left: 1 day, 12:51:54 | avg_q: 29.6949 | epsilon: 0.05 | reward: -47 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:25:03 | 
loss: 0.8419 | epoch: 12012/20000 | score: 355 | time left: 1 day, 12:51:49 | avg_q: 29.4795 | epsilon: 0.05 | reward: 82 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:25:37 | 
loss: 1.3501 | epoch: 12013/20000 | score: 98 | time left: 1 day, 12:51:28 | avg_q: 29.5459 | epsilon: 0.05 | reward: -49 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:25:48 | 
loss: 0.5285 | epoch: 12014/20000 | score: 153 | time left: 1 day, 12:51:11 | avg_q: 29.0663 | epsilon: 0.05 | reward: -22 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:26:04 | 
loss: 1.8445 | epoch: 12015/20000 | score: 112 | time left: 1 day, 12:50:52 | avg_q: 29.9059 | epsilon: 0.05 | reward: -39 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:26:16 | 
loss: 1.1870 | epoch: 12016/20000 | score: 67 | time left: 1 day, 12:50:29 | avg_q: 28.7725 | epsilon: 0.05 | reward: -67 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:26:23 | 
loss: 3.5167 | epoch: 12017/20000 | score: 214 | time left: 1 day, 12:50:16 | avg_q: 30.5919 | epsilon: 0.05 | reward: 11 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:26:45 | 
loss: 2.1198 | epoch: 12018/20000 | score: 210 | time left: 1 day, 12:50:03 | avg_q: 28.3660 | epsilon: 0.05 | reward: 12 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:27:07 | 
loss: 1.8767 | epoch: 12019/20000 | score: 70 | time left: 1 day, 12:49:40 | avg_q: 29.8213 | epsilon: 0.05 | reward: -63 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:27:15 | 
loss: 2.1489 | epoch: 12020/20000 | score: 63 | time left: 1 day, 12:49:17 | avg_q: 27.9813 | epsilon: 0.05 | reward: -68 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:27:22 | 
loss: 5.8649 | epoch: 12021/20000 | score: 149 | time left: 1 day, 12:49:00 | avg_q: 28.3750 | epsilon: 0.05 | reward: -19 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:27:38 | 
loss: 1.8013 | epoch: 12022/20000 | score: 406 | time left: 1 day, 12:48:58 | avg_q: 27.7606 | epsilon: 0.05 | reward: 99 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:28:16 | 
loss: 0.9596 | epoch: 12023/20000 | score: 412 | time left: 1 day, 12:48:56 | avg_q: 28.8744 | epsilon: 0.05 | reward: 105 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:28:55 | 
loss: 1.9217 | epoch: 12024/20000 | score: 112 | time left: 1 day, 12:48:37 | avg_q: 27.9583 | epsilon: 0.05 | reward: -44 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:29:07 | 
loss: 0.6072 | epoch: 12025/20000 | score: 67 | time left: 1 day, 12:48:14 | avg_q: 29.4995 | epsilon: 0.05 | reward: -68 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:29:15 | 
loss: 3.5287 | epoch: 12026/20000 | score: 113 | time left: 1 day, 12:47:55 | avg_q: 27.7700 | epsilon: 0.05 | reward: -41 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:29:27 | 
loss: 3.1956 | epoch: 12027/20000 | score: 166 | time left: 1 day, 12:47:39 | avg_q: 29.5851 | epsilon: 0.05 | reward: -14 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:29:44 | 
loss: 2.7880 | epoch: 12028/20000 | score: 233 | time left: 1 day, 12:47:27 | avg_q: 28.2525 | epsilon: 0.05 | reward: 19 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:30:08 | 
loss: 5.1428 | epoch: 12029/20000 | score: 161 | time left: 1 day, 12:47:10 | avg_q: 28.9288 | epsilon: 0.05 | reward: -13 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:30:25 | 
loss: 4.9758 | epoch: 12030/20000 | score: 173 | time left: 1 day, 12:46:54 | avg_q: 28.4846 | epsilon: 0.05 | reward: -10 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:30:43 | 
loss: 1.3466 | epoch: 12031/20000 | score: 148 | time left: 1 day, 12:46:37 | avg_q: 28.9376 | epsilon: 0.05 | reward: -26 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:30:59 | 
loss: 0.8612 | epoch: 12032/20000 | score: 217 | time left: 1 day, 12:46:24 | avg_q: 27.0712 | epsilon: 0.05 | reward: 11 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:31:21 | 
loss: 2.7603 | epoch: 12033/20000 | score: 298 | time left: 1 day, 12:46:16 | avg_q: 29.7379 | epsilon: 0.05 | reward: 55 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:31:50 | 
loss: 3.2167 | epoch: 12034/20000 | score: 105 | time left: 1 day, 12:45:56 | avg_q: 26.8921 | epsilon: 0.05 | reward: -45 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:32:02 | 
loss: 4.8937 | epoch: 12035/20000 | score: 205 | time left: 1 day, 12:45:42 | avg_q: 28.4888 | epsilon: 0.05 | reward: 3 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:32:23 | 
loss: 1.2122 | epoch: 12036/20000 | score: 134 | time left: 1 day, 12:45:24 | avg_q: 27.2853 | epsilon: 0.05 | reward: -31 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:32:37 | 
loss: 1.0114 | epoch: 12037/20000 | score: 128 | time left: 1 day, 12:45:06 | avg_q: 27.8543 | epsilon: 0.05 | reward: -33 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:32:51 | 
loss: 1.1347 | epoch: 12038/20000 | score: 175 | time left: 1 day, 12:44:50 | avg_q: 29.0424 | epsilon: 0.05 | reward: -11 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:33:09 | 
loss: 1.0632 | epoch: 12039/20000 | score: 237 | time left: 1 day, 12:44:39 | avg_q: 27.5301 | epsilon: 0.05 | reward: 19 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:33:33 | 
loss: 0.9001 | epoch: 12040/20000 | score: 217 | time left: 1 day, 12:44:26 | avg_q: 28.8079 | epsilon: 0.05 | reward: 12 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:33:55 | 
loss: 2.3360 | epoch: 12041/20000 | score: 77 | time left: 1 day, 12:44:04 | avg_q: 29.1204 | epsilon: 0.05 | reward: -64 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:34:04 | 
loss: 4.6682 | epoch: 12042/20000 | score: 524 | time left: 1 day, 12:44:08 | avg_q: 28.2556 | epsilon: 0.05 | reward: 151 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:34:52 | 
loss: 1.0459 | epoch: 12043/20000 | score: 365 | time left: 1 day, 12:44:03 | avg_q: 29.5793 | epsilon: 0.05 | reward: 90 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:35:27 | 
loss: 2.9581 | epoch: 12044/20000 | score: 282 | time left: 1 day, 12:43:54 | avg_q: 28.2990 | epsilon: 0.05 | reward: 42 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:35:55 | 
loss: 1.1781 | epoch: 12045/20000 | score: 159 | time left: 1 day, 12:43:38 | avg_q: 27.7546 | epsilon: 0.05 | reward: -14 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:36:11 | 
loss: 2.3308 | epoch: 12046/20000 | score: 142 | time left: 1 day, 12:43:20 | avg_q: 29.3378 | epsilon: 0.05 | reward: -23 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:36:27 | 
loss: 1.9103 | epoch: 12047/20000 | score: 238 | time left: 1 day, 12:43:08 | avg_q: 28.4671 | epsilon: 0.05 | reward: 21 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:36:51 | 
loss: 0.8876 | epoch: 12048/20000 | score: 438 | time left: 1 day, 12:43:08 | avg_q: 29.6405 | epsilon: 0.05 | reward: 117 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:37:32 | 
loss: 6.8335 | epoch: 12049/20000 | score: 215 | time left: 1 day, 12:42:55 | avg_q: 28.9850 | epsilon: 0.05 | reward: 14 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:37:54 | 
loss: 0.7334 | epoch: 12050/20000 | score: 141 | time left: 1 day, 12:42:37 | avg_q: 29.7757 | epsilon: 0.05 | reward: -25 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:38:09 | 
loss: 3.9741 | epoch: 12051/20000 | score: 282 | time left: 1 day, 12:42:28 | avg_q: 30.5484 | epsilon: 0.05 | reward: 48 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:38:36 | 
loss: 1.5846 | epoch: 12052/20000 | score: 101 | time left: 1 day, 12:42:08 | avg_q: 28.5693 | epsilon: 0.05 | reward: -49 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:38:48 | 
loss: 5.5525 | epoch: 12053/20000 | score: 413 | time left: 1 day, 12:42:06 | avg_q: 31.0320 | epsilon: 0.05 | reward: 106 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:39:26 | 
loss: 1.1501 | epoch: 12054/20000 | score: 144 | time left: 1 day, 12:41:48 | avg_q: 28.0588 | epsilon: 0.05 | reward: -22 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:39:42 | 
loss: 3.4435 | epoch: 12055/20000 | score: 435 | time left: 1 day, 12:41:47 | avg_q: 30.2571 | epsilon: 0.05 | reward: 121 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:40:22 | 
loss: 2.3413 | epoch: 12056/20000 | score: 372 | time left: 1 day, 12:41:43 | avg_q: 30.3125 | epsilon: 0.05 | reward: 90 | avg time per epoch: 0:00:16 | time elapsed: 2 days, 7:40:58 | 
