loss: No train | epoch: 1/20000 | score: 51 | time left: 17:06:22 | avg_q: 0.0324 | epsilon: 1.0 | reward: -95 | avg time per epoch: 0:00:03 | time elapsed: 0:00:03 | 
loss: 5.4055 | epoch: 6178/20000 | score: 65 | time left: 2 days, 22:50:44 | avg_q: 26.6755 | epsilon: 0.05 | reward: -67 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 7:39:48 | 
loss: 2.3303 | epoch: 6179/20000 | score: 95 | time left: 2 days, 22:50:08 | avg_q: 25.2928 | epsilon: 0.05 | reward: -45 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 7:39:59 | 
loss: 1.5608 | epoch: 6180/20000 | score: 42 | time left: 2 days, 22:49:20 | avg_q: 28.1013 | epsilon: 0.05 | reward: -82 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 7:40:04 | 
loss: 1.3688 | epoch: 6181/20000 | score: 101 | time left: 2 days, 22:48:45 | avg_q: 27.9595 | epsilon: 0.05 | reward: -50 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 7:40:15 | 
loss: 1.3867 | epoch: 6182/20000 | score: 119 | time left: 2 days, 22:48:15 | avg_q: 30.6039 | epsilon: 0.05 | reward: -30 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 7:40:28 | 
loss: 3.5728 | epoch: 6183/20000 | score: 122 | time left: 2 days, 22:47:44 | avg_q: 26.5182 | epsilon: 0.05 | reward: -31 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 7:40:41 | 
loss: 3.0101 | epoch: 6184/20000 | score: 112 | time left: 2 days, 22:47:12 | avg_q: 30.0487 | epsilon: 0.05 | reward: -36 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 7:40:53 | 
loss: 2.7665 | epoch: 6185/20000 | score: 365 | time left: 2 days, 22:47:30 | avg_q: 26.5327 | epsilon: 0.05 | reward: 101 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 7:41:28 | 
loss: 2.5633 | epoch: 6186/20000 | score: 293 | time left: 2 days, 22:47:35 | avg_q: 30.1037 | epsilon: 0.05 | reward: 61 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 7:41:57 | 
loss: 2.8237 | epoch: 6187/20000 | score: 536 | time left: 2 days, 22:48:23 | avg_q: 27.3209 | epsilon: 0.05 | reward: 182 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 7:42:46 | 
loss: 1.1763 | epoch: 6188/20000 | score: 406 | time left: 2 days, 22:48:49 | avg_q: 29.7619 | epsilon: 0.05 | reward: 116 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 7:43:24 | 
loss: 1.7257 | epoch: 6189/20000 | score: 84 | time left: 2 days, 22:48:11 | avg_q: 26.9102 | epsilon: 0.05 | reward: -55 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 7:43:33 | 
loss: 2.1012 | epoch: 6190/20000 | score: 660 | time left: 2 days, 22:49:19 | avg_q: 30.4945 | epsilon: 0.05 | reward: 239 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 7:44:31 | 
loss: 2.3143 | epoch: 6191/20000 | score: 76 | time left: 2 days, 22:48:38 | avg_q: 28.2468 | epsilon: 0.05 | reward: -58 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 7:44:39 | 
loss: 3.2885 | epoch: 6192/20000 | score: 516 | time left: 2 days, 22:49:23 | avg_q: 29.1692 | epsilon: 0.05 | reward: 163 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 7:45:26 | 
loss: 1.0991 | epoch: 6193/20000 | score: 248 | time left: 2 days, 22:49:19 | avg_q: 29.9500 | epsilon: 0.05 | reward: 44 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 7:45:51 | 
loss: 1.1224 | epoch: 6194/20000 | score: 378 | time left: 2 days, 22:49:40 | avg_q: 28.8117 | epsilon: 0.05 | reward: 107 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 7:46:27 | 
loss: 3.4196 | epoch: 6195/20000 | score: 286 | time left: 2 days, 22:49:43 | avg_q: 31.6420 | epsilon: 0.05 | reward: 60 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 7:46:55 | 
loss: 3.0846 | epoch: 6196/20000 | score: 549 | time left: 2 days, 22:50:34 | avg_q: 27.9301 | epsilon: 0.05 | reward: 200 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 7:47:45 | 
loss: 7.7459 | epoch: 6197/20000 | score: 240 | time left: 2 days, 22:50:28 | avg_q: 30.2369 | epsilon: 0.05 | reward: 33 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 7:48:09 | 
loss: 1.1515 | epoch: 6198/20000 | score: 214 | time left: 2 days, 22:50:17 | avg_q: 27.6037 | epsilon: 0.05 | reward: 16 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 7:48:31 | 
loss: 2.3341 | epoch: 6199/20000 | score: 591 | time left: 2 days, 22:51:14 | avg_q: 31.6291 | epsilon: 0.05 | reward: 202 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 7:49:23 | 
loss: 7.4823 | epoch: 6200/20000 | score: 42 | time left: 2 days, 22:50:26 | avg_q: 28.0152 | epsilon: 0.05 | reward: -83 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 7:49:28 | 
loss: 1.4726 | epoch: 6201/20000 | score: 237 | time left: 2 days, 22:50:19 | avg_q: 28.8856 | epsilon: 0.05 | reward: 37 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 7:49:52 | 
loss: 4.1721 | epoch: 6202/20000 | score: 379 | time left: 2 days, 22:50:40 | avg_q: 29.1086 | epsilon: 0.05 | reward: 111 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 7:50:28 | 
loss: 1.1856 | epoch: 6203/20000 | score: 275 | time left: 2 days, 22:50:42 | avg_q: 27.2823 | epsilon: 0.05 | reward: 56 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 7:50:56 | 
loss: 2.7211 | epoch: 6204/20000 | score: 274 | time left: 2 days, 22:50:43 | avg_q: 31.0912 | epsilon: 0.05 | reward: 58 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 7:51:23 | 
loss: 2.2891 | epoch: 6205/20000 | score: 436 | time left: 2 days, 22:51:13 | avg_q: 28.9487 | epsilon: 0.05 | reward: 138 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 7:52:04 | 
loss: 1.6268 | epoch: 6206/20000 | score: 117 | time left: 2 days, 22:50:42 | avg_q: 30.9245 | epsilon: 0.05 | reward: -32 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 7:52:16 | 
loss: 1.9286 | epoch: 6207/20000 | score: 84 | time left: 2 days, 22:50:03 | avg_q: 28.0974 | epsilon: 0.05 | reward: -49 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 7:52:26 | 
loss: 2.1295 | epoch: 6208/20000 | score: 82 | time left: 2 days, 22:49:24 | avg_q: 30.5842 | epsilon: 0.05 | reward: -60 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 7:52:35 | 
loss: 2.5511 | epoch: 6209/20000 | score: 274 | time left: 2 days, 22:49:25 | avg_q: 28.5547 | epsilon: 0.05 | reward: 62 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 7:53:02 | 
loss: 2.4105 | epoch: 6210/20000 | score: 428 | time left: 2 days, 22:49:54 | avg_q: 31.5397 | epsilon: 0.05 | reward: 131 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 7:53:42 | 
loss: 5.5159 | epoch: 6211/20000 | score: 212 | time left: 2 days, 22:49:43 | avg_q: 28.3769 | epsilon: 0.05 | reward: 25 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 7:54:04 | 
loss: 3.1138 | epoch: 6212/20000 | score: 59 | time left: 2 days, 22:48:58 | avg_q: 31.9173 | epsilon: 0.05 | reward: -72 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 7:54:10 | 
loss: 2.1542 | epoch: 6213/20000 | score: 552 | time left: 2 days, 22:49:49 | avg_q: 28.3630 | epsilon: 0.05 | reward: 199 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 7:55:00 | 
loss: 2.4242 | epoch: 6214/20000 | score: 396 | time left: 2 days, 22:50:13 | avg_q: 31.4110 | epsilon: 0.05 | reward: 119 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 7:55:38 | 
loss: 2.9222 | epoch: 6215/20000 | score: 42 | time left: 2 days, 22:49:24 | avg_q: 28.2767 | epsilon: 0.05 | reward: -80 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 7:55:43 | 
loss: 2.1742 | epoch: 6216/20000 | score: 198 | time left: 2 days, 22:49:10 | avg_q: 30.7762 | epsilon: 0.05 | reward: 18 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 7:56:03 | 
loss: 2.3422 | epoch: 6217/20000 | score: 95 | time left: 2 days, 22:48:33 | avg_q: 27.7963 | epsilon: 0.05 | reward: -50 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 7:56:13 | 
loss: 1.8851 | epoch: 6218/20000 | score: 167 | time left: 2 days, 22:48:13 | avg_q: 30.9660 | epsilon: 0.05 | reward: -5 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 7:56:31 | 
loss: 7.2581 | epoch: 6219/20000 | score: 88 | time left: 2 days, 22:47:35 | avg_q: 28.0771 | epsilon: 0.05 | reward: -53 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 7:56:41 | 
loss: 2.2323 | epoch: 6220/20000 | score: 354 | time left: 2 days, 22:47:51 | avg_q: 29.3909 | epsilon: 0.05 | reward: 101 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 7:57:15 | 
loss: 2.3446 | epoch: 6221/20000 | score: 177 | time left: 2 days, 22:47:33 | avg_q: 29.4726 | epsilon: 0.05 | reward: 3 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 7:57:33 | 
loss: 1.3479 | epoch: 6222/20000 | score: 163 | time left: 2 days, 22:47:12 | avg_q: 30.1536 | epsilon: 0.05 | reward: -16 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 7:57:51 | 
loss: 1.5673 | epoch: 6223/20000 | score: 124 | time left: 2 days, 22:46:42 | avg_q: 29.2226 | epsilon: 0.05 | reward: -25 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 7:58:04 | 
loss: 0.9293 | epoch: 6224/20000 | score: 419 | time left: 2 days, 22:47:10 | avg_q: 31.1207 | epsilon: 0.05 | reward: 127 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 7:58:43 | 
loss: 2.4355 | epoch: 6225/20000 | score: 323 | time left: 2 days, 22:47:20 | avg_q: 27.7378 | epsilon: 0.05 | reward: 77 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 7:59:15 | 
loss: 4.6291 | epoch: 6226/20000 | score: 316 | time left: 2 days, 22:47:28 | avg_q: 30.3457 | epsilon: 0.05 | reward: 78 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 7:59:46 | 
loss: 1.0520 | epoch: 6227/20000 | score: 494 | time left: 2 days, 22:48:09 | avg_q: 28.6653 | epsilon: 0.05 | reward: 164 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:00:31 | 
loss: 3.5602 | epoch: 6228/20000 | score: 212 | time left: 2 days, 22:47:57 | avg_q: 31.2466 | epsilon: 0.05 | reward: 17 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:00:52 | 
loss: 2.5288 | epoch: 6229/20000 | score: 311 | time left: 2 days, 22:48:05 | avg_q: 28.3274 | epsilon: 0.05 | reward: 76 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:01:23 | 
loss: 2.6445 | epoch: 6230/20000 | score: 333 | time left: 2 days, 22:48:17 | avg_q: 30.5660 | epsilon: 0.05 | reward: 90 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:01:55 | 
loss: 1.3593 | epoch: 6231/20000 | score: 138 | time left: 2 days, 22:47:50 | avg_q: 29.0727 | epsilon: 0.05 | reward: -20 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:02:10 | 
loss: 1.1413 | epoch: 6232/20000 | score: 124 | time left: 2 days, 22:47:20 | avg_q: 31.8701 | epsilon: 0.05 | reward: -31 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:02:23 | 
loss: 2.0277 | epoch: 6233/20000 | score: 205 | time left: 2 days, 22:47:07 | avg_q: 27.6317 | epsilon: 0.05 | reward: 18 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:02:44 | 
loss: 2.8204 | epoch: 6234/20000 | score: 42 | time left: 2 days, 22:46:19 | avg_q: 31.3886 | epsilon: 0.05 | reward: -83 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:02:49 | 
loss: 1.5692 | epoch: 6235/20000 | score: 163 | time left: 2 days, 22:45:57 | avg_q: 28.2076 | epsilon: 0.05 | reward: -7 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:03:06 | 
loss: 3.3196 | epoch: 6236/20000 | score: 469 | time left: 2 days, 22:46:33 | avg_q: 31.0714 | epsilon: 0.05 | reward: 154 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:03:49 | 
loss: 1.2823 | epoch: 6237/20000 | score: 716 | time left: 2 days, 22:47:49 | avg_q: 29.0369 | epsilon: 0.05 | reward: 264 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:04:51 | 
loss: 1.2553 | epoch: 6238/20000 | score: 378 | time left: 2 days, 22:48:09 | avg_q: 31.5312 | epsilon: 0.05 | reward: 109 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:05:27 | 
loss: 3.1997 | epoch: 6239/20000 | score: 575 | time left: 2 days, 22:49:03 | avg_q: 28.1916 | epsilon: 0.05 | reward: 205 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:06:18 | 
loss: 2.0458 | epoch: 6240/20000 | score: 390 | time left: 2 days, 22:49:25 | avg_q: 29.5836 | epsilon: 0.05 | reward: 113 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:06:55 | 
loss: 2.8734 | epoch: 6241/20000 | score: 158 | time left: 2 days, 22:49:03 | avg_q: 31.0159 | epsilon: 0.05 | reward: -18 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:07:12 | 
loss: 1.8958 | epoch: 6242/20000 | score: 94 | time left: 2 days, 22:48:27 | avg_q: 27.6922 | epsilon: 0.05 | reward: -44 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:07:22 | 
loss: 2.7177 | epoch: 6243/20000 | score: 154 | time left: 2 days, 22:48:03 | avg_q: 31.2002 | epsilon: 0.05 | reward: -17 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:07:39 | 
loss: 2.1440 | epoch: 6244/20000 | score: 361 | time left: 2 days, 22:48:20 | avg_q: 29.6569 | epsilon: 0.05 | reward: 101 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:08:13 | 
loss: 2.3680 | epoch: 6245/20000 | score: 532 | time left: 2 days, 22:49:07 | avg_q: 31.4435 | epsilon: 0.05 | reward: 191 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:09:01 | 
loss: 1.4109 | epoch: 6246/20000 | score: 267 | time left: 2 days, 22:49:06 | avg_q: 29.5714 | epsilon: 0.05 | reward: 53 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:09:28 | 
loss: 1.9787 | epoch: 6247/20000 | score: 491 | time left: 2 days, 22:49:46 | avg_q: 32.5380 | epsilon: 0.05 | reward: 156 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:10:13 | 
loss: 2.5102 | epoch: 6248/20000 | score: 64 | time left: 2 days, 22:49:03 | avg_q: 29.9810 | epsilon: 0.05 | reward: -66 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:10:20 | 
loss: 4.1744 | epoch: 6249/20000 | score: 50 | time left: 2 days, 22:48:16 | avg_q: 30.5718 | epsilon: 0.05 | reward: -76 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:10:26 | 
loss: 2.4570 | epoch: 6250/20000 | score: 93 | time left: 2 days, 22:47:39 | avg_q: 29.7907 | epsilon: 0.05 | reward: -51 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:10:36 | 
loss: 1.0539 | epoch: 6251/20000 | score: 667 | time left: 2 days, 22:48:47 | avg_q: 30.0992 | epsilon: 0.05 | reward: 251 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:11:34 | 
loss: 1.8357 | epoch: 6252/20000 | score: 42 | time left: 2 days, 22:47:59 | avg_q: 29.2320 | epsilon: 0.05 | reward: -83 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:11:39 | 
loss: 1.3547 | epoch: 6253/20000 | score: 58 | time left: 2 days, 22:47:14 | avg_q: 28.3507 | epsilon: 0.05 | reward: -75 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:11:46 | 
loss: 1.4442 | epoch: 6254/20000 | score: 42 | time left: 2 days, 22:46:26 | avg_q: 30.9780 | epsilon: 0.05 | reward: -81 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:11:51 | 
loss: 2.1891 | epoch: 6255/20000 | score: 205 | time left: 2 days, 22:46:13 | avg_q: 26.6911 | epsilon: 0.05 | reward: 18 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:12:12 | 
loss: 2.8788 | epoch: 6256/20000 | score: 255 | time left: 2 days, 22:46:10 | avg_q: 30.2036 | epsilon: 0.05 | reward: 41 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:12:37 | 
loss: 1.5538 | epoch: 6257/20000 | score: 277 | time left: 2 days, 22:46:11 | avg_q: 27.0373 | epsilon: 0.05 | reward: 60 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:13:05 | 
loss: 2.1175 | epoch: 6258/20000 | score: 167 | time left: 2 days, 22:45:50 | avg_q: 29.9104 | epsilon: 0.05 | reward: -6 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:13:23 | 
loss: 1.2110 | epoch: 6259/20000 | score: 333 | time left: 2 days, 22:46:02 | avg_q: 27.7541 | epsilon: 0.05 | reward: 85 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:13:55 | 
loss: 1.3697 | epoch: 6260/20000 | score: 42 | time left: 2 days, 22:45:14 | avg_q: 29.8204 | epsilon: 0.05 | reward: -81 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:14:00 | 
loss: 1.5289 | epoch: 6261/20000 | score: 62 | time left: 2 days, 22:44:30 | avg_q: 30.4025 | epsilon: 0.05 | reward: -64 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:14:07 | 
loss: 2.4992 | epoch: 6262/20000 | score: 343 | time left: 2 days, 22:44:44 | avg_q: 29.3487 | epsilon: 0.05 | reward: 93 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:14:40 | 
loss: 2.7342 | epoch: 6263/20000 | score: 251 | time left: 2 days, 22:44:40 | avg_q: 29.1080 | epsilon: 0.05 | reward: 43 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:15:06 | 
loss: 1.3232 | epoch: 6264/20000 | score: 470 | time left: 2 days, 22:45:16 | avg_q: 31.6632 | epsilon: 0.05 | reward: 150 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:15:49 | 
loss: 2.5937 | epoch: 6265/20000 | score: 185 | time left: 2 days, 22:44:59 | avg_q: 27.2689 | epsilon: 0.05 | reward: 7 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:16:08 | 
loss: 3.8350 | epoch: 6266/20000 | score: 177 | time left: 2 days, 22:44:41 | avg_q: 31.1172 | epsilon: 0.05 | reward: 0 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:16:27 | 
loss: 2.8536 | epoch: 6267/20000 | score: 235 | time left: 2 days, 22:44:34 | avg_q: 27.1019 | epsilon: 0.05 | reward: 34 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:16:51 | 
loss: 3.4055 | epoch: 6268/20000 | score: 678 | time left: 2 days, 22:45:43 | avg_q: 30.3788 | epsilon: 0.05 | reward: 248 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:17:49 | 
loss: 2.4972 | epoch: 6269/20000 | score: 298 | time left: 2 days, 22:45:48 | avg_q: 28.9679 | epsilon: 0.05 | reward: 73 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:18:19 | 
loss: 1.7535 | epoch: 6270/20000 | score: 323 | time left: 2 days, 22:45:58 | avg_q: 30.9841 | epsilon: 0.05 | reward: 86 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:18:50 | 
loss: 2.0500 | epoch: 6271/20000 | score: 167 | time left: 2 days, 22:45:37 | avg_q: 29.0687 | epsilon: 0.05 | reward: -4 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:19:07 | 
loss: 2.2513 | epoch: 6272/20000 | score: 269 | time left: 2 days, 22:45:36 | avg_q: 32.2486 | epsilon: 0.05 | reward: 48 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:19:34 | 
loss: 3.6918 | epoch: 6273/20000 | score: 421 | time left: 2 days, 22:46:04 | avg_q: 28.5121 | epsilon: 0.05 | reward: 132 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:20:14 | 
loss: 2.0298 | epoch: 6274/20000 | score: 313 | time left: 2 days, 22:46:12 | avg_q: 31.7929 | epsilon: 0.05 | reward: 70 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:20:44 | 
loss: 1.9693 | epoch: 6275/20000 | score: 94 | time left: 2 days, 22:45:35 | avg_q: 29.1357 | epsilon: 0.05 | reward: -49 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:20:55 | 
loss: 1.9965 | epoch: 6276/20000 | score: 70 | time left: 2 days, 22:44:53 | avg_q: 30.8460 | epsilon: 0.05 | reward: -67 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:21:03 | 
loss: 1.3510 | epoch: 6277/20000 | score: 204 | time left: 2 days, 22:44:39 | avg_q: 30.4326 | epsilon: 0.05 | reward: 15 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:21:23 | 
loss: 1.4972 | epoch: 6278/20000 | score: 110 | time left: 2 days, 22:44:07 | avg_q: 31.3209 | epsilon: 0.05 | reward: -44 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:21:35 | 
loss: 3.7421 | epoch: 6279/20000 | score: 246 | time left: 2 days, 22:44:02 | avg_q: 28.3202 | epsilon: 0.05 | reward: 44 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:22:00 | 
loss: 2.0095 | epoch: 6280/20000 | score: 42 | time left: 2 days, 22:43:13 | avg_q: 31.5615 | epsilon: 0.05 | reward: -81 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:22:05 | 
loss: 1.8977 | epoch: 6281/20000 | score: 125 | time left: 2 days, 22:42:44 | avg_q: 31.6856 | epsilon: 0.05 | reward: -27 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:22:19 | 
loss: 5.8169 | epoch: 6282/20000 | score: 409 | time left: 2 days, 22:43:09 | avg_q: 31.8506 | epsilon: 0.05 | reward: 125 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:22:57 | 
loss: 1.6788 | epoch: 6283/20000 | score: 223 | time left: 2 days, 22:43:00 | avg_q: 30.8009 | epsilon: 0.05 | reward: 24 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:23:20 | 
loss: 2.3159 | epoch: 6284/20000 | score: 362 | time left: 2 days, 22:43:16 | avg_q: 34.0983 | epsilon: 0.05 | reward: 97 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:23:55 | 
loss: 4.2793 | epoch: 6285/20000 | score: 42 | time left: 2 days, 22:42:28 | avg_q: 31.4158 | epsilon: 0.05 | reward: -83 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:24:00 | 
loss: 1.7139 | epoch: 6286/20000 | score: 52 | time left: 2 days, 22:41:42 | avg_q: 35.2705 | epsilon: 0.05 | reward: -77 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:24:06 | 
loss: 4.1751 | epoch: 6287/20000 | score: 715 | time left: 2 days, 22:42:57 | avg_q: 29.7169 | epsilon: 0.05 | reward: 268 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:25:07 | 
loss: 4.0517 | epoch: 6288/20000 | score: 395 | time left: 2 days, 22:43:20 | avg_q: 33.8083 | epsilon: 0.05 | reward: 113 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:25:45 | 
loss: 2.8189 | epoch: 6289/20000 | score: 50 | time left: 2 days, 22:42:33 | avg_q: 30.9476 | epsilon: 0.05 | reward: -76 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:25:50 | 
loss: 2.2967 | epoch: 6290/20000 | score: 554 | time left: 2 days, 22:43:23 | avg_q: 34.3210 | epsilon: 0.05 | reward: 193 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:26:40 | 
loss: 2.2126 | epoch: 6291/20000 | score: 58 | time left: 2 days, 22:42:38 | avg_q: 31.5649 | epsilon: 0.05 | reward: -73 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:26:47 | 
loss: 4.1379 | epoch: 6292/20000 | score: 42 | time left: 2 days, 22:41:50 | avg_q: 33.6367 | epsilon: 0.05 | reward: -81 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:26:52 | 
loss: 7.8409 | epoch: 6293/20000 | score: 83 | time left: 2 days, 22:41:11 | avg_q: 30.5801 | epsilon: 0.05 | reward: -52 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:27:01 | 
loss: 6.8044 | epoch: 6294/20000 | score: 393 | time left: 2 days, 22:41:33 | avg_q: 32.3347 | epsilon: 0.05 | reward: 113 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:27:38 | 
loss: 1.2027 | epoch: 6295/20000 | score: 131 | time left: 2 days, 22:41:04 | avg_q: 31.7668 | epsilon: 0.05 | reward: -28 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:27:52 | 
loss: 1.1579 | epoch: 6296/20000 | score: 481 | time left: 2 days, 22:41:41 | avg_q: 32.3595 | epsilon: 0.05 | reward: 164 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:28:36 | 
loss: 2.2927 | epoch: 6297/20000 | score: 142 | time left: 2 days, 22:41:15 | avg_q: 32.4724 | epsilon: 0.05 | reward: -26 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:28:51 | 
loss: 1.1445 | epoch: 6298/20000 | score: 81 | time left: 2 days, 22:40:36 | avg_q: 33.7955 | epsilon: 0.05 | reward: -55 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:29:00 | 
loss: 3.0090 | epoch: 6299/20000 | score: 691 | time left: 2 days, 22:41:47 | avg_q: 32.1297 | epsilon: 0.05 | reward: 255 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:30:00 | 
loss: 1.7422 | epoch: 6300/20000 | score: 223 | time left: 2 days, 22:41:37 | avg_q: 34.4357 | epsilon: 0.05 | reward: 24 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:30:23 | 
loss: 1.1655 | epoch: 6301/20000 | score: 119 | time left: 2 days, 22:41:06 | avg_q: 36.3773 | epsilon: 0.05 | reward: -27 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:30:36 | 
loss: 2.3913 | epoch: 6302/20000 | score: 107 | time left: 2 days, 22:40:33 | avg_q: 32.3373 | epsilon: 0.05 | reward: -45 | avg time per epoch: 0:00:18 | time elapsed: 1 day, 8:30:48 | 
